file_id,CHLF,CHLU,CPHL,FID,url,size,site_code,cruise_id,station,time_coverage_start,time_coverage_end,geospatial_lon_max,geospatial_lat_max,geospatial_vertical_min,geospatial_vertical_max,geom,instrument
1974,0,0,115,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6252,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20120516T224553Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T030906Z.nc,112527,BMP120,BMP120_009,Deployment CTD,2012-05-16T22:45:53Z,2012-05-16T22:45:53Z,150.3144,-36.2055,0.993,114.148,POINT (-36.2055333333 150.3144333333),SEABIRD SBE19plus
1975,0,0,99,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6253,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20120830T214727Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T030939Z.nc,112309,BMP120,BMP120_010,Deployment CTD,2012-08-30T21:47:27Z,2012-08-30T21:47:27Z,150.3147,-36.2048,0.993,98.27,POINT (-36.2048166667 150.3146666667),SEABIRD SBE19plus
1976,0,0,96,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6254,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20121114T203522Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T031014Z.nc,112314,BMP120,BMP120_011,Deployment CTD,2012-11-14T20:35:22Z,2012-11-14T20:35:22Z,150.3152,-36.2056,0.993,95.293,POINT (-36.2055833333 150.3152333333),SEABIRD SBE19plus
1977,0,0,115,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6255,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20130115T211113Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T031043Z.nc,112807,BMP120,BMP120_012,Deployment CTD,2013-01-15T21:11:13Z,2013-01-15T21:11:13Z,150.3154,-36.2052,1.986,115.14,POINT (-36.2052 150.3154),SEABIRD SBE19plus
1978,0,0,112,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6256,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20130506T234856Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T031122Z.nc,112745,BMP120,BMP120_013,Deployment CTD,2013-05-06T23:48:56Z,2013-05-06T23:48:56Z,150.3156,-36.2063,0.992,111.151,POINT (-36.2063333333 150.31555),SEABIRD SBE19plus
1979,0,0,100,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6257,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20130905T032423Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T031154Z.nc,112540,BMP120,BMP120_014,Deployment CTD,2013-09-05T03:24:23Z,2013-09-05T03:24:23Z,150.3157,-36.2067,0.993,99.245,POINT (-36.20665 150.3156666667),SEABIRD SBE19plus
1980,0,0,116,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6258,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140409T015602Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T031224Z.nc,113129,BMP120,BMP120_015,Deployment CTD,2014-04-09T01:56:02Z,2014-04-09T01:56:02Z,150.317,-36.2057,0.993,115.12,POINT (-36.2057 150.3169833333),SEABIRD SBE19plus
1981,0,0,109,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6259,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20141119T002527Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T031316Z.nc,113017,BMP120,BMP120_016,Deployment CTD,2014-11-19T00:25:27Z,2014-11-19T00:25:27Z,150.3161,-36.2072,0.993,108.175,POINT (-36.2071833333 150.3161166667),SEABIRD SBE19plus
1982,0,0,106,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_625a,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150430T014345Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T031351Z.nc,112741,BMP120,BMP120_017,Deployment CTD,2015-04-30T01:43:45Z,2015-04-30T01:43:45Z,150.3166,-36.2055,0.993,105.198,POINT (-36.2054666667 150.3166),SEABIRD SBE19plus
1983,0,0,84,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_625b,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150928T004644Z_BMP120_FV01_Profile-SeacatPlus_C-20161021T031438Z.nc,112101,BMP120,BMP120_018,Deployment CTD,2015-09-28T00:46:44Z,2015-09-28T00:46:44Z,150.3164,-36.205,0.993,83.369,POINT (-36.2049833333 150.3163833333),SEABIRD SBE19plus
1984,0,0,82,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_625c,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20151205T010747Z_BMP120_FV01_Profile-SeacatPlus_C-20161025T000224Z.nc,112261,BMP120,BMP120_019,Deployment CTD,2015-12-05T01:07:47Z,2015-12-05T01:07:47Z,150.3139,-36.2065,0.993,81.426,POINT (-36.2064833333 150.3139333333),SEABIRD SBE19plus
1985,0,0,107,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_625d,IMOS/ANMN/NSW/BMP120/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20160228T234526Z_BMP120_FV01_Profile-SeacatPlus_C-20161024T235440Z.nc,112934,BMP120,BMP120_020,Deployment CTD,2016-02-28T23:45:26Z,2016-02-28T23:45:26Z,150.3133,-36.2058,1.985,107.183,POINT (-36.2058 150.3132833333),SEABIRD SBE19plus
1986,0,0,75,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6275,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20120503T013437Z_CH070_FV01_Profile-SeacatPlus_C-20161014T015216Z.nc,111794,CH070,CH070_018,Deployment CTD,2012-05-03T01:34:37Z,2012-05-03T01:34:37Z,153.2998,-30.2744,0.993,74.476,POINT (-30.2743666667 153.29985),SEABIRD SBE19plus
1987,0,0,74,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6276,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20120710T011619Z_CH070_FV01_Profile-SeacatPlus_C-20161014T015621Z.nc,111794,CH070,CH070_019,Deployment CTD,2012-07-10T01:16:19Z,2012-07-10T01:16:19Z,153.2999,-30.2741,1.986,74.476,POINT (-30.2741 153.2999),SEABIRD SBE19plus
1988,0,0,74,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6277,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20120911T235716Z_CH070_FV01_Profile-SeacatPlus_C-20161014T015708Z.nc,111957,CH070,CH070_020,Deployment CTD,2012-09-11T23:57:16Z,2012-09-11T23:57:16Z,153.3002,-30.2739,0.993,73.484,POINT (-30.2739 153.3002166667),SEABIRD SBE19plus
1989,0,0,76,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6278,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20121029T235718Z_CH070_FV01_Profile-SeacatPlus_C-20161014T015739Z.nc,111902,CH070,CH070_021,Deployment CTD,2012-10-29T23:57:18Z,2012-10-29T23:57:18Z,153.2983,-30.2759,0.993,75.469,POINT (-30.2759166667 153.2982833333),SEABIRD SBE19plus
1990,0,0,68,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6279,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20121210T215836Z_CH070_FV01_Profile-SeacatPlus_C-20161014T015838Z.nc,111772,CH070,CH070_022,Deployment CTD,2012-12-10T21:58:36Z,2012-12-10T21:58:36Z,153.2989,-30.2751,1.986,68.518,POINT (-30.27505 153.2989333333),SEABIRD SBE19plus
1991,0,0,67,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_627a,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20130123T230011Z_CH070_FV01_Profile-SeacatPlus_C-20161014T034457Z.nc,111752,CH070,CH070_023,Deployment CTD,2013-01-23T23:00:11Z,2013-01-23T23:00:11Z,153.2988,-30.2776,0.993,66.533,POINT (-30.27755 153.2988),SEABIRD SBE19plus
1992,0,0,61,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_627b,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20130326T042141Z_CH070_FV01_Profile-SeacatPlus_C-20161014T034525Z.nc,111752,CH070,CH070_024,Deployment CTD,2013-03-26T04:21:41Z,2013-03-26T04:21:41Z,153.3003,-30.2746,0.993,60.576,POINT (-30.2745666667 153.30025),SEABIRD SBE19plus
1993,0,0,69,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_627c,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20131024T013847Z_CH070_FV01_Profile-SeacatPlus_C-20161014T025325Z.nc,111752,CH070,CH070_026,Deployment CTD,2013-10-24T01:38:47Z,2013-10-24T01:38:47Z,153.3001,-30.2748,0.993,68.519,POINT (-30.27475 153.3000833333),SEABIRD SBE19plus
1994,0,0,69,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_627d,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140113T000357Z_CH070_FV01_Profile-SeacatPlus_C-20161014T025421Z.nc,111752,CH070,CH070_027,Deployment CTD,2014-01-13T00:03:57Z,2014-01-13T00:03:57Z,153.3005,-30.2749,0.993,68.519,POINT (-30.2749333333 153.3005),SEABIRD SBE19plus
1995,0,0,67,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_627e,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140401T235853Z_CH070_FV01_Profile-SeacatPlus_C-20161014T025455Z.nc,111910,CH070,CH070_028,Deployment CTD,2014-04-01T23:58:53Z,2014-04-01T23:58:53Z,153.3,-30.2739,0.993,66.533,POINT (-30.27395 153.3000333333),SEABIRD SBE19plus
1996,0,0,67,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_627f,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140623T014523Z_CH070_FV01_Profile-SeacatPlus_C-20161014T025553Z.nc,111752,CH070,CH070_029,Deployment CTD,2014-06-23T01:45:23Z,2014-06-23T01:45:23Z,153.3001,-30.2737,0.993,66.533,POINT (-30.27375 153.3000666667),SEABIRD SBE19plus
1997,0,0,65,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ec4,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140911T031701Z_CH070_FV01_Profile-SeacatPlus_C-20161014T025639Z.nc,111773,CH070,CH070_030,Deployment CTD,2014-09-11T03:17:01Z,2014-09-11T03:17:01Z,153.3,-30.2733,0.993,64.547,POINT (-30.2733333333 153.3),SEABIRD SBE19plus
1998,0,0,67,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ec5,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20141210T040913Z_CH070_FV01_Profile-SeacatPlus_C-20161014T025721Z.nc,111908,CH070,CH070_031,Deployment CTD,2014-12-10T04:09:13Z,2014-12-10T04:09:13Z,153.3002,-30.2735,1.986,67.526,POINT (-30.27345 153.3001666667),SEABIRD SBE19plus
1999,0,0,64,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ed2,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150217T015336Z_CH070_FV01_Profile-SeacatPlus_C-20161014T030043Z.nc,111752,CH070,CH070_032,Deployment CTD,2015-02-17T01:53:36Z,2015-02-17T01:53:36Z,153.3004,-30.2738,0.993,63.555,POINT (-30.27385 153.3004166667),SEABIRD SBE19plus
2000,0,0,71,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ed3,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150622T030616Z_CH070_FV01_Profile-SeacatPlus_C-20161014T030135Z.nc,111797,CH070,CH070_033,Deployment CTD,2015-06-22T03:06:16Z,2015-06-22T03:06:16Z,153.3004,-30.273,0.993,70.469,POINT (-30.2730333333 153.3003666667),SEABIRD SBE19plus
2001,0,0,75,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ee7,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150911T215552Z_CH070_FV01_Profile-SeacatPlus_C-20161014T030216Z.nc,111967,CH070,CH070_034,Deployment CTD,2015-09-11T21:55:52Z,2015-09-11T21:55:52Z,153.3004,-30.273,1.985,75.431,POINT (-30.27295 153.3003666667),SEABIRD SBE19plus
2002,0,0,74,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6280,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20160119T030452Z_CH070_FV01_Profile-SeacatPlus_C-20161014T030258Z.nc,112053,CH070,CH070_035,Deployment CTD,2016-01-19T03:04:52Z,2016-01-19T03:04:52Z,153.2996,-30.2727,0.993,73.483,POINT (-30.27275 153.2995833333),SEABIRD SBE19plus
2003,0,0,74,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6281,IMOS/ANMN/NSW/CH070/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20160503T000404Z_CH070_FV01_Profile-SeacatPlus_C-20161025T004342Z.nc,112054,CH070,CH070_036,Deployment CTD,2016-05-03T00:04:04Z,2016-05-03T00:04:04Z,153.2997,-30.2724,0.993,73.481,POINT (-30.2724 153.2996833333),SEABIRD SBE19plus
2004,0,0,96,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_628d,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20120502T235245Z_CH100_FV01_Profile-SeacatPlus_C-20161014T032659Z.nc,112284,CH100,CH100_018,Deployment CTD,2012-05-02T23:52:45Z,2012-05-02T23:52:45Z,153.3958,-30.2666,0.993,95.325,POINT (-30.2666333333 153.3957666667),SEABIRD SBE19plus
2005,0,0,95,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_628e,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20120709T234251Z_CH100_FV01_Profile-SeacatPlus_C-20161014T032725Z.nc,112292,CH100,CH100_019,Deployment CTD,2012-07-09T23:42:51Z,2012-07-09T23:42:51Z,153.3958,-30.2663,1.986,95.324,POINT (-30.2662833333 153.3957833333),SEABIRD SBE19plus
2006,0,0,100,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_628f,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20120911T220130Z_CH100_FV01_Profile-SeacatPlus_C-20161014T032743Z.nc,112466,CH100,CH100_020,Deployment CTD,2012-09-11T22:01:30Z,2012-09-11T22:01:30Z,153.3957,-30.2668,0.993,99.295,POINT (-30.2668 153.3956833333),SEABIRD SBE19plus
2007,0,0,94,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6290,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20121029T222047Z_CH100_FV01_Profile-SeacatPlus_C-20161014T032812Z.nc,112245,CH100,CH100_021,Deployment CTD,2012-10-29T22:20:47Z,2012-10-29T22:20:47Z,153.3956,-30.2581,1.986,94.332,POINT (-30.2581166667 153.3955833333),SEABIRD SBE19plus
2008,0,0,90,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_5ce8,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20121210T203152Z_CH100_FV01_Profile-SeacatPlus_C-20161014T032837Z.nc,112261,CH100,CH100_022,Deployment CTD,2012-12-10T20:31:52Z,2012-12-10T20:31:52Z,153.3961,-30.2668,0.993,89.368,POINT (-30.2667833333 153.3961333333),SEABIRD SBE19plus
2009,0,0,96,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6291,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20130123T211800Z_CH100_FV01_Profile-SeacatPlus_C-20161014T032856Z.nc,112443,CH100,CH100_023,Deployment CTD,2013-01-23T21:18:00Z,2013-01-23T21:18:00Z,153.3963,-30.2665,0.993,95.324,POINT (-30.2664833333 153.3963166667),SEABIRD SBE19plus
2010,0,0,96,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6292,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20130326T021121Z_CH100_FV01_Profile-SeacatPlus_C-20161014T032915Z.nc,112522,CH100,CH100_024,Deployment CTD,2013-03-26T02:11:21Z,2013-03-26T02:11:21Z,153.3968,-30.2661,0.993,95.325,POINT (-30.2660833333 153.3967833333),SEABIRD SBE19plus
2011,0,0,97,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6293,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20130625T031338Z_CH100_FV01_Profile-SeacatPlus_C-20161014T032939Z.nc,112301,CH100,CH100_025,Deployment CTD,2013-06-25T03:13:38Z,2013-06-25T03:13:38Z,153.3941,-30.2667,0.993,96.317,POINT (-30.26675 153.3941166667),SEABIRD SBE19plus
2012,0,0,95,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6294,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20131024T000005Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033027Z.nc,112269,CH100,CH100_026,Deployment CTD,2013-10-24T00:00:05Z,2013-10-24T00:00:05Z,153.3961,-30.2655,0.993,94.332,POINT (-30.2655 153.3961),SEABIRD SBE19plus
2013,0,0,91,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6295,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140112T224640Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033055Z.nc,112449,CH100,CH100_027,Deployment CTD,2014-01-12T22:46:40Z,2014-01-12T22:46:40Z,153.3959,-30.2654,0.993,90.361,POINT (-30.2654166667 153.3959166667),SEABIRD SBE19plus
2014,0,0,97,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6296,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140401T223027Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033112Z.nc,112630,CH100,CH100_028,Deployment CTD,2014-04-01T22:30:27Z,2014-04-01T22:30:27Z,153.396,-30.2654,1.987,97.31,POINT (-30.265395 153.3959666667),SEABIRD SBE19plus
2015,0,0,95,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6297,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140623T002347Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033130Z.nc,112676,CH100,CH100_029,Deployment CTD,2014-06-23T00:23:47Z,2014-06-23T00:23:47Z,153.396,-30.2654,2,96,POINT (-30.2653833333 153.3960166667),SEABIRD SBE19plus
2016,0,0,95,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6298,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140911T015232Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033203Z.nc,112420,CH100,CH100_030,Deployment CTD,2014-09-11T01:52:32Z,2014-09-11T01:52:32Z,153.3967,-30.265,1.986,95.324,POINT (-30.265 153.3966666667),SEABIRD SBE19plus
2017,0,0,94,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6299,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20141210T023948Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033238Z.nc,112635,CH100,CH100_031,Deployment CTD,2014-12-10T02:39:48Z,2014-12-10T02:39:48Z,153.3962,-30.2651,0.993,93.339,POINT (-30.2651 153.3962166667),SEABIRD SBE19plus
2018,0,0,90,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_629a,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150217T001825Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033301Z.nc,112432,CH100,CH100_032,Deployment CTD,2015-02-17T00:18:25Z,2015-02-17T00:18:25Z,153.3963,-30.2649,0.993,89.368,POINT (-30.2648833333 153.3962833333),SEABIRD SBE19plus
2019,0,0,80,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_629b,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150622T012511Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033319Z.nc,112068,CH100,CH100_033,Deployment CTD,2015-06-22T01:25:11Z,2015-06-22T01:25:11Z,153.3969,-30.2641,0.993,79.4,POINT (-30.2641166667 153.3968833333),SEABIRD SBE19plus
2020,0,0,83,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_629c,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150911T231201Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033336Z.nc,112227,CH100,CH100_034,Deployment CTD,2015-09-11T23:12:01Z,2015-09-11T23:12:01Z,153.3962,-30.2658,0.993,82.377,POINT (-30.2658 153.3962333333),SEABIRD SBE19plus
2021,0,0,98,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_629d,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20160119T013442Z_CH100_FV01_Profile-SeacatPlus_C-20161014T033407Z.nc,112912,CH100,CH100_035,Deployment CTD,2016-01-19T01:34:42Z,2016-01-19T01:34:42Z,153.3964,-30.2658,0.993,97.31,POINT (-30.2658 153.3964166667),SEABIRD SBE19plus
2022,0,0,96,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_629e,IMOS/ANMN/NSW/CH100/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20160502T224511Z_CH100_FV01_Profile-SeacatPlus_C-20161025T011633Z.nc,112669,CH100,CH100_036,Deployment CTD,2016-05-02T22:45:11Z,2016-05-02T22:45:11Z,153.3964,-30.2658,0.993,95.322,POINT (-30.2658 153.3964166667),SEABIRD SBE19plus
2023,0,0,44,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6264,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140402T003812Z_CH050_FV01_Profile-SeacatPlus_C-20161014T012632Z.nc,111772,CH050,CH050_001,Deployment CTD,2014-04-02T00:38:12Z,2014-04-02T00:38:12Z,153.2326,-30.295,2.98,45.682,POINT (-30.29495 153.23255),SEABIRD SBE19plus
2024,0,0,46,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6265,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140622T223030Z_CH050_FV01_Profile-SeacatPlus_C-20161014T012520Z.nc,111772,CH050,CH050_002,Deployment CTD,2014-06-22T22:30:30Z,2014-06-22T22:30:30Z,153.2326,-30.2947,0.993,45.682,POINT (-30.29465 153.2326333333),SEABIRD SBE19plus
2025,0,0,48,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6266,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20140911T035909Z_CH050_FV01_Profile-SeacatPlus_C-20161014T012712Z.nc,111773,CH050,CH050_030,Deployment CTD,2014-09-11T03:59:09Z,2014-09-11T03:59:09Z,153.2333,-30.2933,0.993,47.668,POINT (-30.2933333333 153.2333333333),SEABIRD SBE19plus
2026,0,0,47,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6267,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150216T213706Z_CH050_FV01_Profile-SeacatPlus_C-20161014T012754Z.nc,111772,CH050,CH050_032,Deployment CTD,2015-02-16T21:37:06Z,2015-02-16T21:37:06Z,153.2287,-30.31,0.993,46.675,POINT (-30.3100166667 153.2286666667),SEABIRD SBE19plus
2027,0,0,51,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6268,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20150911T204638Z_CH050_FV01_Profile-SeacatPlus_C-20161014T012946Z.nc,111797,CH050,CH050_034,Deployment CTD,2015-09-11T20:46:38Z,2015-09-11T20:46:38Z,153.2287,-30.3101,0.993,50.621,POINT (-30.3100833333 153.2287),SEABIRD SBE19plus
2028,0,0,49,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6269,IMOS/ANMN/NSW/CH050/Biogeochem_profiles/IMOS_ANMN-NSW_CDEFKSTUZ_20160119T040355Z_CH050_FV01_Profile-SeacatPlus_C-20161014T034423Z.nc,111797,CH050,CH050_035,Deployment CTD,2016-01-19T04:03:55Z,2016-01-19T04:03:55Z,153.2299,-30.3103,1.987,49.654,POINT (-30.31035 153.2299166667),SEABIRD SBE19plus
2030,0,0,41,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_61bc,IMOS/ANMN/NRS/NRSROT/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20161024T020741Z_NRSROT_FV01_Profile-SBE19plus_C-20161027T040135Z.nc,113993,NRSROT,3107,NRS BGC CTD,2016-10-24T02:07:41Z,2016-10-24T02:07:41Z,115.4167,-32,2,42,POINT (-32.0000166667 115.4166666667),Seabird SBE19plus
2031,0,0,86,anmn_ctd_profiles_map.fid-2e7be01d_16a2df372bf_6062,IMOS/ANMN/NRS/NRSMAI/Biogeochem_profiles/IMOS_ANMN-NRS_CDEKOSTUZ_20160831T013033Z_NRSMAI_FV01_Profile-SBE-19plus_C-20161115T031409Z.nc,125666,NRSMAI,NRSMAI-CTD-0079,1,2016-08-31T01:30:33Z,2016-08-31T01:30:33Z,148.2335,-42.5991,0.992,85.308,POINT (-42.5991 148.2335),SEA-BIRD ELECTRONICS SBE19PLUSV2
